nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,class
KF923901,1.9326158937250584,3.8424919709933416,5.744360336885705,7.637454761734553,9.512323864488645,11.324667558679266,12.916567649152956,14.017866014850025,14.582998455861702,14.80254962133466,14.873853675238006,14.895051931159582,0
KF923902,1.9324484994719344,3.8421988575935067,5.744002135361175,7.636956537691087,9.511310968291573,11.323007616829473,12.91285405118228,14.013732341484687,14.57884339756623,14.800717134932034,14.873422280504661,14.894921646487575,0
KF923903,1.9326416782274836,3.8424385097836944,5.74429913901901,7.637287489562729,9.511946999159026,11.324127735585671,12.915976222975955,14.0168479361381,14.58180551691094,14.801563930137869,14.873177686328056,14.894856504151573,0
KF923904,1.932641857861548,3.8427098079239497,5.744887943526637,7.638083454823589,9.512888846081726,11.324918214288983,12.914293038300865,14.014912801761145,14.579827693886914,14.801327963732913,14.873682841361903,14.894986788823578,0
KF923905,1.9329979484489217,3.8435861799629985,5.746299373789798,7.640441653735687,9.516182572592065,11.329012455035524,12.922074469547695,14.023505414360335,14.585156598916905,14.802881178819025,14.873789569698248,14.895217510122215,0
KF923907,1.932736476043156,3.842721885605467,5.744780910665362,7.638086211559028,9.5130489043262,11.325449368679454,12.917158887079086,14.018211517746485,14.583283584912412,14.802859345637824,14.874073682647769,14.895247358167596,0
KF923908,1.9327765151332923,3.8428020405303305,5.744948937767759,7.63827174750532,9.513190994425727,11.325901688749434,12.918392458614555,14.018844442398025,14.583091429415596,14.802834759671756,14.874073682647774,14.895247358167596,0
KF923909,1.9325876398746693,3.8423364985196717,5.744148414751009,7.637136036968867,9.511690166423227,11.323903780778613,12.915568311202627,14.017464708300245,14.582704707286267,14.80233824089577,14.873813121790526,14.895051931159587,0
KF923910,1.9326919040362385,3.8425917457588055,5.744516275533735,7.6376865967474625,9.512458797574553,11.32494187485,12.916972599221491,14.018018091636966,14.583351973300955,14.80292448373058,14.874073682647769,14.895182215831593,0
KF923911,1.9327006769901316,3.8425886934895472,5.74452704844427,7.637655399860723,9.512468443389489,11.324825228187525,12.91682864358524,14.018134648018634,14.58352816315714,14.802899897764512,14.87413882286208,14.895312500503602,0
KF923912,1.9326529062558524,3.8425620724826235,5.744532224099793,7.637700353375338,9.512630193861906,11.325070768110779,12.916800574681885,14.017981774897768,14.583104142639028,14.802598793266798,14.87387826200484,14.895182215831593,0
KF923913,1.9326083611488012,3.8424666628470403,5.7442833630293295,7.63736442682788,9.512189286019886,11.324506130232086,12.916246706555743,14.018236372071295,14.583730075905562,14.803144483974917,14.874203963076393,14.895247358167596,0
KF923914,1.932644178258136,3.8426025682442613,5.744560737180108,7.637742350864219,9.51259440168815,11.324986014751213,12.916290732410356,14.01756955038156,14.582742005675053,14.802468517081284,14.87387826200484,14.895182215831593,0
KF923915,1.932603978184545,3.842464669153121,5.7442686015637765,7.637241512287513,9.511862909321314,11.323785974306984,12.914890362236989,14.017301326353856,14.58329955055305,14.80292448373058,14.874073682647769,14.895182215831593,0
KF923916,1.9323427775908355,3.8419421015402655,5.743535125525298,7.636246204012849,9.510362727072,11.322260167080056,12.913807980753813,14.015552661753562,14.581932306012868,14.802341493418904,14.873894228685481,14.895092485927929,0
KF923917,1.932663631600016,3.8427066551180418,5.744872409255316,7.638273440475722,9.513229397239924,11.326031433217572,12.918016870629776,14.019579239788273,14.584290671497026,14.80351934637084,14.874529664147946,14.895507927511616,0
KF923918,1.9326169532747,3.842805040030513,5.745011383124106,7.638574634201483,9.513679315270608,11.32605607240664,12.91760244584533,14.018233641235636,14.582391740653007,14.801882274246474,14.873813121790526,14.89511707349559,0
KF923919,1.9327245452409652,3.8427270141780503,5.744759266535178,7.638034161222631,9.51312872079668,11.325766509983733,12.917343483937847,14.017383929107973,14.5828595643943,14.802834759671756,14.87400854243346,14.895247358167596,0
KF923920,1.9324876900411696,3.842126064092455,5.7438749002168015,7.636844544433964,9.511187721817787,11.32338386109342,12.915404938991893,14.01683260519824,14.582880897142461,14.802753655418377,14.874203963076393,14.895247358167596,0
KF923921,1.9326636362901917,3.8426221450778884,5.744721445337852,7.637928661889952,9.512795606734457,11.325139560053024,12.915843059699487,14.017181999592466,14.582591674393024,14.802313654929705,14.873813121790526,14.895182215831593,0
KF923922,1.9326321795316284,3.842785885531278,5.7449634198102535,7.638437280477463,9.513538684809797,11.326072255582547,12.917941775674858,14.018070244590346,14.583215196523875,14.8029404498912,14.87452966414795,14.895507927511616,0
KF923923,1.9327698206858992,3.842655761850998,5.744640149350425,7.637896751693199,9.512939886485269,11.325412453136186,12.917480760254056,14.018813263721087,14.583718814821596,14.80309856456591,14.874219929757034,14.895418197607956,0
KF923924,1.932600722600843,3.842670365690719,5.744801395290066,7.638353829836488,9.513664883777881,11.326267350094845,12.91784422344275,14.018525681207777,14.583381173657658,14.802672551165,14.874228549843231,14.895247358167598,0
KF923925,1.9326614248937328,3.8428177156207886,5.745040393376248,7.638486563160501,9.513852846644868,11.32671332755242,12.919076443484476,14.020551444341006,14.584870295663052,14.80340503634594,14.874659944576571,14.895507927511618,0
KF923888,1.9327073589790509,3.842964392100953,5.745208128846299,7.638640708022647,9.514100283536894,11.32617372563971,12.917248870564078,14.017529018094633,14.583158799488896,14.80312087547304,14.874329916190867,14.895751353506036,0
KF923891,1.9325756956616928,3.8424536856305687,5.744403092503167,7.637562539193878,9.512389339844447,11.324863048950212,12.917054902961713,14.019433381460447,14.585119264051853,14.803445588472636,14.87424451652387,14.895312500503602,0
KF923896,1.9330820338837236,3.8447882962495608,5.748648107924317,7.6438617492643655,9.521046944906177,11.334870700159605,12.927460962955609,14.026653330414252,14.585283709364042,14.802020903081964,14.873232778494115,14.894886014500525,0
KF923900,1.933225718927338,3.8439947689420437,5.746816785207638,7.641110637589778,9.516750590221774,11.329409661719868,12.921514428207836,14.022412143199821,14.584314171913546,14.802816059814047,14.873789569698248,14.894957017139244,0
KF923906,1.932615911744276,3.8437165465192407,5.746886212752429,7.6414800730610475,9.51850250572778,11.332294262062893,12.9239938307761,14.024388743235411,14.58306734125748,14.800751066125155,14.87284224248344,14.89497567431638,0
KP198610,1.9329170946426888,3.844094150297429,5.747502259514334,7.642533184834428,9.519413103281648,11.333305235151556,12.923971129050749,14.022991087573027,14.582633986310725,14.80120587889637,14.872781161963417,14.894713950687153,0
KP198611,1.9330352312451584,3.844372782130832,5.7479337631190255,7.6430212249484635,9.520035183948883,11.334389791953743,12.9255653937785,14.025499051685047,14.585159345344605,14.802251286484662,14.87342440044858,14.895283540973885,0
KJ958218,1.9324416168998169,3.8422308760006736,5.744155998950927,7.637209495749603,9.512164996645796,11.32496963677335,12.917591824395853,14.019320655495706,14.584685064141713,14.803756463303829,14.874773094356687,14.895620400395876,0
KJ958219,1.9324784595097118,3.842146064061263,5.743949010230187,7.636848393798642,9.511763043667534,11.324269646679467,12.916351395501056,14.018311536372314,14.583843780386054,14.803585640555164,14.874707956263931,14.895490119967251,0
KF530060,1.9330260799251149,3.8438492630261334,5.746607326361513,7.640559201198237,9.516561814406783,11.330733938682346,12.919291078026655,14.014815258152394,14.57625973744666,14.79541846466248,14.867445094708787,14.888270985762341,0
KF530061,1.93306645265378,3.844112262736748,5.747155383885538,7.6416174106374095,9.517848149469756,11.332127466372098,12.920395877374153,14.017234742263255,14.577421685633476,14.795172790264273,14.867117944514133,14.88859814666007,0
KF530063,1.9333006282311291,3.844261573658735,5.747201032844784,7.6411731874712565,9.516789173233338,11.328781152873635,12.918242595472972,14.014420676998842,14.575412058503597,14.795413918552573,14.866741402000818,14.888270985762349,0
KF530064,1.9323202555633587,3.842760024760519,5.7452916697340335,7.639086563851098,9.514867634829463,11.327376450889318,12.915220722090078,14.013711171586063,14.575279016573345,14.793673339761671,14.86558835745939,14.887354935248704,0
KF530065,1.9331874838453027,3.8443172412181448,5.7474591121060135,7.6419415717246055,9.518353243801515,11.332938724005876,12.921089915704385,14.017290365540633,14.577069862299311,14.795107362365815,14.866921654397338,14.888270985762341,0
KF530066,1.9329541910007035,3.8439184153342287,5.746848241663772,7.641157922967295,9.517290422225338,11.33155836894634,12.919258731095955,14.01582166539974,14.576278154803829,14.794514621412848,14.866294011509499,14.887652426347875,0
KF530067,1.9333347144692452,3.8442504009515983,5.746936775642843,7.6405497324525244,9.516341445996357,11.329081600182107,12.919921584837782,14.016480775306848,14.577553152071486,14.79605086521956,14.868025058332794,14.889704248805526,0
KF530068,1.9331736860000468,3.8439138634898113,5.746566391623544,7.640227012065692,9.515766410216331,11.327044360058089,12.915642099538658,14.012238821421068,14.573703117265618,14.794359548471967,14.866107359239294,14.888033109678162,0
KF530069,1.9331737992698428,3.843786581035886,5.746326145607371,7.639932538200811,9.515391855584353,11.326952795583663,12.917041404857988,14.013936891182375,14.575184319936204,14.795006546368933,14.866331681512566,14.888187696207714,0
KF530070,1.9332554747150392,3.84414410567474,5.746927225864552,7.640935604850722,9.516671944223196,11.328471582923644,12.91774453649809,14.014259805400275,14.575298891607044,14.795662143686405,14.866744602399152,14.888146128790494,0
KF530071,1.9330596595057836,3.8439146969082434,5.746532417475858,7.640223526100807,9.5159377247166,11.328534460774856,12.918514389994106,14.014622608863164,14.575866082595766,14.795448490004793,14.86683906750459,14.888474112522767,0
KF530072,1.9323447608925977,3.8428122161079434,5.7453945645241715,7.639287435638857,9.515198983799314,11.327741037533235,12.91527492381829,14.014432497930029,14.57599869991268,14.793975783902528,14.865719217537253,14.887354935248704,0
KF530073,1.9331118417998645,3.8441045468158372,5.747022738423882,7.641347908401547,9.517480298977393,11.331858782658513,12.919529684941356,14.016821618596813,14.577069862299311,14.795238218162725,14.867052514475198,14.888336417941888,0
KF530074,1.9328703080104592,3.843385927675521,5.745856458067415,7.639584801599432,9.515299028969363,11.329112117439193,12.917655024869775,14.015482441667386,14.57699410967775,14.795863999703915,14.86779460246392,14.889044775286768,0
KF530075,1.9329580687678316,3.843448072845337,5.7458480519064485,7.639566198998782,9.515129523981088,11.328214349859305,12.916541765044801,14.014286942110932,14.576105470460995,14.795336999568413,14.867183374553065,14.888401850121436,0
KF530076,1.933122215047209,3.843985259207287,5.746663107760309,7.640294822170831,9.515910800839324,11.328052654509186,12.917740554017,14.014073539476785,14.575804014402141,14.795794288574855,14.867797853943427,14.889674567737567,0
KF530077,1.9331835232683032,3.844278068599945,5.747403597563402,7.641702374647005,9.518319799355472,11.333092057219455,12.921718641888486,14.017544992773113,14.577494168978404,14.795982620397155,14.867706814864507,14.888532714480526,0
KF530078,1.9322084274320568,3.842533648054406,5.744881707516239,7.638458708464223,9.513975078673221,11.326323256097512,12.913877106603975,14.012726169434245,14.57460304288088,14.793086380306251,14.86515347183512,14.886926460267365,0
KF530079,1.933107297959896,3.8439983297676985,5.74678260491766,7.640609446013995,9.516551356755684,11.329331801845957,12.920742513851915,14.017366026415253,14.57762919203574,14.795371977077522,14.867204834794837,14.888682222983752,0
KF530080,1.9322345077191925,3.8425756038538887,5.744931858113277,7.638666642141128,9.514270812750793,11.32646662607496,12.913488042823117,14.012829369170337,14.574848997697108,14.793296809566558,14.865392067342595,14.887289503069155,0
KF530081,1.9329867124306703,3.8436686904396233,5.746326285262213,7.6401187106045025,9.515775040675866,11.327208741193125,12.916604667916017,14.014353205705595,14.575183699536689,14.795028751714296,14.866386276295062,14.88805097478541,0
KF530082,1.9329675536318869,3.8437815767219283,5.746373848110057,7.639864709663781,9.515353731893688,11.328121211239727,12.918860139146426,14.015055504602051,14.575437921357064,14.794602980119386,14.866656770043852,14.888355104894133,0
KF530083,1.9331784749345131,3.8442866397402353,5.747404037152688,7.641709065762916,9.518230434938584,11.332866007739446,12.921758821224973,14.017500151114087,14.577216429274927,14.795459197209508,14.86744509470878,14.888401850121436,0
KF530084,1.9329408734388076,3.843528529544811,5.746128420655026,7.639906937684145,9.515556695771043,11.327398395988348,12.916902767295337,14.016560097615844,14.577844921239741,14.795572736694842,14.867371006230812,14.888377153154137,0
KF530085,1.9328695923937649,3.843359311665016,5.745798233126352,7.639525162721509,9.515068366706334,11.328790778933922,12.915726237944309,14.011596092752766,14.573333509532233,14.793924394280653,14.866314400796616,14.887824915892926,0
KF530086,1.9331375739395067,3.8442711853275218,5.747437480311737,7.641776584360205,9.518390046483711,11.33303716711482,12.922135042160521,14.017790651098409,14.577633678367212,14.796072743647027,14.867706814864507,14.888532714480526,0
KF530087,1.9331606613405308,3.8440997214856267,5.74699072458395,7.641155819695045,9.517452627008362,11.331558921755017,12.919366573824284,14.01516775161991,14.574879881727881,14.794518511279714,14.866790794319474,14.888270985762341,0
