nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
KY684759,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.625,957.90625,0.6157627378679553,2788.0,160.0,576.9687144559379,2.321428571428572,0.11339285714285713,0.10144927536231883,30653.0,1544.0,10844.0,41.68750000000001,957.6250000000003,0.615398803529903,2788.0,153.0,577.3265296822934,2.3234126984126986,0.1102306547619047,0.09671532846715328,30653.0,1538.0,10795.0,0
KX538964,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.62499999999998,959.6874999999997,0.6165784209782831,2794.0,160.0,578.5958724306197,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,0
KX538965,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162572283405832,2792.0,158.0,578.0027429852194,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.75000000000002,959.4999999999997,0.6159128008669637,2792.0,149.0,578.3943831850377,2.3253968253968256,0.11488095238095235,0.1023142509135201,30713.0,1530.0,10707.0,0
KX538966,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999936,959.6874999999997,0.6165594139603191,2802.0,160.0,578.515986031285,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,0
KX538968,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.78125,0.6162891959276945,2790.0,156.0,578.3374195903613,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.75000000000002,959.5,0.6159428487157247,2790.0,147.0,578.7298052632161,2.3253968253968256,0.11488095238095235,0.1023142509135201,30713.0,1530.0,10707.0,0
KX538969,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.625000000000036,959.7812500000003,0.6161526131392938,2790.0,158.0,578.4314854833176,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.750000000000036,959.4999999999997,0.6158074127692671,2790.0,149.0,578.8233214893817,2.3253968253968256,0.11488095238095235,0.1023142509135201,30713.0,1530.0,10707.0,0
KX538970,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.624999999999964,959.6875000000003,0.6166042565879325,2798.0,158.0,578.4104801901069,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,0
KX538971,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000001,959.78125,0.6155996691897718,2788.0,158.0,577.9459173646246,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.75000000000002,959.5,0.6152535245564945,2788.0,149.0,578.3380823532201,2.3253968253968256,0.11488095238095235,0.1023142509135201,30713.0,1530.0,10707.0,0
KX538972,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,41.625000000000014,959.6875,0.6167846864597926,2796.0,160.0,578.3393757939623,2.321428571428572,0.11339285714285713,0.10144927536231883,30710.0,1544.0,10844.0,0
KX538973,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999999,959.78125,0.6161571085739858,2792.0,158.0,578.4560125008968,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.74999999999999,959.5,0.6158134210225453,2792.0,149.0,578.8473460248392,2.3253968253968256,0.11488095238095235,0.1023142509135201,30713.0,1530.0,10707.0,0
KX538974,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62500000000002,959.78125,0.6158424836270334,2792.0,158.0,578.347956163448,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.74999999999999,959.5,0.6154975588508497,2792.0,149.0,578.7398487230682,2.3253968253968256,0.11488095238095235,0.1023142509135201,30713.0,1530.0,10707.0,0
KX538975,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.62499999999998,959.78125,0.6158831563101702,2796.0,154.0,578.4293244627536,2.321428571428572,0.11339285714285713,0.10144927536231883,30713.0,1544.0,10844.0,41.79687499999998,959.21875,0.6151582294585126,2796.0,136.0,579.1841910380821,2.3268849206349205,0.11127232142857137,0.09748620478234213,30713.0,1525.0,10670.0,0
